JOURNAL,YEAR,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME,TITLE.x,CATEGORY,INST,UNIT,CITY,STATE,COUNTRY,geo.code,NOTES,,,,,
LECO,2007,22,1,3659,T,,Wiegand,T Wiegand,SE,SE,UFZ Centre for Environmental Research Leipzig-Halle,missing,Leipzig,missing,Germany,DEU,,,,,,
LECO,2008,23,1,3659,T,,Wiegand,T Wiegand,SE,SE,UFZ Centre for Environmental Research Leipzig-Halle,,Leipzig,,Germany,DEU,,,,,,
LECO,2009,24,1,3659,T,,Wiegand,T Wiegand,SE,SE,UFZ Centre for Environmental Research Leipzig-Halle,,Leipzig,,Germany,DEU,,,,,,
LECO,2010,25,1,3659,T,,Wiegand,T Wiegand,SE,SE,UFZ Centre for Environmental Research Leipzig-Halle,,Leipzig,,Germany,DEU,,,,,,
LECO,2011,26,1,3659,T,,Wiegand,T Wiegand,SE,SE,Helmholtz Centre for Environmental Research - UFZ,,Leipzig,,Germany,DEU,,,,,,
LECO,2012,27,1,3659,T,,Wiegand,T Wiegand,Editorial.Board,SE,Helmholtz Centre for Environmental Research - UFZ,,Leipzig,,Germany,DEU,,,,,,
LECO,2013,27,1,3659,T,,Wiegand,T Wiegand,Editorial.Board,SE,Helmholtz Centre for Environmental Research - UFZ,,Leipzig,,Germany,DEU,,,,,,
LECO,2014,29,1,3659,T,,Wiegand,T Wiegand,Editorial.Board,SE,Helmholtz Centre for Environmental Research - UFZ,,Leipzig,,Germany,DEU,,,,,,
LECO,2015,30,1,3659,T,,Wiegand,T Wiegand,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1999,14,1,3678,Virginia,,Dale,Virginia Dale,SE,SE,Oak Ridge National Laboratory,Environmental Sciences Division,,,USA,USA,,,,,,
LECO,2000,15,1,3678,Virginia,,Dale,Virginia Dale,SE,SE,Oak Ridge National Laboratory,Environmental Sciences Division,,,USA,USA,,,,,,
LECO,2001,16,1,3678,Virginia,,Dale,Virginia Dale,SE,SE,Oak Ridge National Laboratory,Environmental Sciences Division,,,USA,USA,,,,,,
LECO,2002,17,1,3678,Virginia,,Dale,Virginia Dale,SE,SE,Oak Ridge National Laboratory,Environmental Sciences Division,,,USA,USA,,,,,,
LECO,1987,1,1,3744,W,,Haber,W Haber,Editorial.Board,SE,missing,missing,missing,missing,Germany,DEU,,,,,,
LECO,1988,1,3,3744,W,,Haber,W Haber,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1989,2,3,3744,W,,Haber,W Haber,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1990,5,1,3744,W,,Haber,W Haber,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1991,6,1,3744,W,,Haber,W Haber,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1992,7,1,3744,W,,Haber,W Haber,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1993,8,1,3744,W,,Haber,W Haber,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1994,9,1,3744,W,,Haber,W Haber,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1995,10,1,3744,W,,Haber,W Haber,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1996,11,1,3744,W,,Haber,W Haber,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1997,12,1,3744,W,,Haber,W Haber,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1998,13,1,3744,W,,Haber,W Haber,SE,SE,Lehrstuhl fur Landschaftsokologie der Technischen Universitat Munchen,missing,missing,Freising-Weihenstephan,Germany,DEU,,,,,,
LECO,1999,14,1,3791,W,,Romme,W Romme,SE,SE,Fort Lewins College,Department of Biology,,,USA,USA,,,,,,
LECO,2000,15,1,3791,W,,Romme,W Romme,SE,SE,Fort Lewins College,Department of Biology,,,USA,USA,,,,,,
LECO,2001,16,1,3791,W,,Romme,W Romme,SE,SE,Fort Lewins College,Department of Biology,,,USA,USA,,,,,,
LECO,2002,17,1,3791,W,,Romme,W Romme,SE,SE,Fort Lewins College,Department of Biology,,,USA,USA,,,,,,
LECO,2003,18,1,3791,W,,Romme,W Romme,SE,SE,Colorado State University,"Department of Forest, Rangeland, and Watershed Stewardship",Fort Collins,CO,USA,USA,,,,,,
LECO,2004,19,1,3791,William,,Romme,William Romme,SE,SE,,,,,USA,USA,,,,,,
LECO,2005,20,1,3791,W,,Romme,W Romme,SE,SE,Colorado State University,Department of Forest Science,Fort Collins,CO,USA,USA,,,,,,
LECO,2006,21,1,3791,W,,Romme,W Romme,SE,SE,Colorado State University,Department of Forest Science,Fort Collins,CO,USA,USA,,,,,,
LECO,2007,22,1,3791,W,,Romme,W Romme,SE,SE,Colorado State University,Department of Forest Science,Fort Collins,CO,USA,USA,,,,,,
LECO,2012,27,1,3797,W,,Shen,W Shen,Editorial.Board,SE,Chinese Academy of Sciences,missing,Guangzhou,missing,China,CHN,,,,,,
LECO,2013,27,1,3797,W,,Shen,W Shen,Editorial.Board,SE,Chinese Academy of Sciences,,Guangzhou,,China,CHN,,,,,,
LECO,2014,29,1,3797,W,,Shen,W Shen,Editorial.Board,SE,Chinese Academy of Sciences,,Guangzhou,,China,CHN,,,,,,
LECO,2015,30,1,3797,W,,Shen,W Shen,SE,SE,,,,,China,CHN,,,,,,
LECO,2015,30,1,3824,W,,Zhou,W Zhou,SE,SE,missing,missing,,,China,CHN,,,,,,
LECO,2005,20,1,3828,Y,,Bergeron,Y Bergeron,SE,SE,University of Quebec in Abitibi-Temiscamingue,missing,missing,missing,Canada,CAN,,,,,,
LECO,2006,21,1,3828,Y,,Bergeron,Y Bergeron,SE,SE,University of Quebec in Abitibi-Temiscamingue,,,,Canada,CAN,,,,,,
LECO,1987,1,1,3846,Z,,Naveh,Z Naveh,Editorial.Board,SE,missing,missing,missing,missing,Israel,ISR,,,,,,
LECO,1988,1,3,3846,Z,,Naveh,Z Naveh,SE,SE,,,,,Israel,ISR,,,,,,
LECO,1989,2,3,3846,Z,,Naveh,Z Naveh,SE,SE,,,,,Israel,ISR,,,,,,
LECO,1990,5,1,3846,Z,,Naveh,Z Naveh,SE,SE,,,,,Israel,ISR,,,,,,
LECO,1991,6,1,3846,Z,,Naveh,Z Naveh,SE,SE,,,,,Israel,ISR,,,,,,
LECO,1992,7,1,3846,Z,,Naveh,Z Naveh,SE,SE,,,,,Israel,ISR,,,,,,
LECO,1993,8,1,3846,Z,,Naveh,Z Naveh,SE,SE,,,,,Israel,ISR,,,,,,
LECO,1994,9,1,3846,Z,,Naveh,Z Naveh,SE,SE,,,,,Israel,ISR,,,,,,
LECO,1995,10,1,3846,Z,,Naveh,Z Naveh,SE,SE,,,,,Israel,ISR,,,,,,
LECO,1996,11,1,3846,Z,,Naveh,Z Naveh,SE,SE,,,,,Israel,ISR,,,,,,
LECO,1997,12,1,3846,Z,,Naveh,Z Naveh,SE,SE,,,,,Israel,ISR,,,,,,
LECO,1998,13,1,3846,Z,,Naveh,Z Naveh,SE,SE,Technion-Israel Institute of Technology,The Lowdermilk Faculty of Agricultural Engineering,Haifa,missing,Israel,ISR,,,,,,
LECO,2001,16,1,3846,Z,,Naveh,Z Naveh,SE,SE,"Technion, Israel Institute of Technology",Faculty of Agricultural Engineering,,,Israel,ISR,,,,,,
LECO,2002,17,1,3846,Z,,Naveh,Z Naveh,SE,SE,"Technion, Israel Institute of Technology",Faculty of Agricultural Engineering,,,Israel,ISR,,,,,,
LECO,2005,20,1,3878,H,,Wagner,H Wagner,SE,SE,WSL Swiss Federal Research Institute,missing,Birmensdorf,missing,Switzerland,CHE,,,,,,
LECO,2006,21,1,3878,H,,Wagner,H Wagner,SE,SE,WSL Swiss Federal Research Institute,,Birmensdorf,,Switzerland,CHE,,,,,,
LECO,2007,22,1,3878,H,,Wagner,H Wagner,SE,SE,WSL Swiss Federal Research Institute,,Birmensdorf,,Switzerland,CHE,,,,,,
LECO,2008,23,1,3878,H,,Wagner,H Wagner,SE,SE,WSL Swiss Federal Research Institute,,Birmensdorf,,Switzerland,CHE,,,,,,
LECO,2009,24,1,3878,H,,Wagner,H Wagner,SE,SE,WSL Swiss Federal Research Institute,,Birmensdorf,,Switzerland,CHE,,,,,,
LECO,2010,25,1,3878,H,,Wagner,H Wagner,SE,SE,University of Toronto at Mississauga,,missing,missing,Canada,CAN,,,,,,
LECO,2011,26,1,3886,J,,Chen,J Chen,Editorial.Board,SE,University of Toledo,missing,Toledo,OH,USA,USA,,,,,,
LECO,2012,27,1,3886,J,,Chen,J Chen,Editorial.Board,SE,University of Toledo,,Toledo,OH,USA,USA,,,,,,
LECO,2013,27,1,3886,J,,Chen,J Chen,Editorial.Board,SE,University of Toledo,,Toledo,OH,USA,USA,,,,,,
LECO,2014,29,1,3886,J,,Chen,J Chen,Editorial.Board,SE,Michigan State University,,East Lansing,MI,USA,USA,,,,,,
LECO,2015,30,1,3886,J,,Chen,J Chen,SE,SE,,,,,USA,USA,,,,,,
LECO,2001,16,1,3889,Janet,,Franklin,Janet Franklin,SE,SE,San Diego State University,Department of Geography,,,USA,USA,,,,,,
LECO,2002,17,1,3889,Janet,,Franklin,Janet Franklin,SE,SE,San Diego State University,Department of Geography,,,USA,USA,,,,,,
LECO,2003,18,1,3889,Janet,,Franklin,Janet Franklin,SE,SE,San Diego State University,Department of Biology,,,USA,USA,,,,,,
LECO,2004,19,1,3889,Janet,,Franklin,Janet Franklin,SE,SE,,,,,USA,USA,,,,,,
LECO,2005,20,1,3890,J,,Franklin,J Franklin,SE,SE,San Diego State University,Department of Biology,,,USA,USA,,,,,,
LECO,2006,21,1,3890,J,,Franklin,J Franklin,SE,SE,San Diego State University,Department of Biology,,,USA,USA,,,,,,
LECO,2013,27,1,3900,J,R,Miller,J R Miller,Editorial.Board,SE,University of Illinois,missing,Urbana,IL,USA,USA,,,,,,
LECO,2014,29,1,3900,J,R,Miller,J R Miller,Editorial.Board,SE,University of Illinois,,Urbana,IL,USA,USA,,,,,,
LECO,2015,30,1,3900,J,R,Miller,J R Miller,SE,SE,,,,,USA,USA,,,,,,
LECO,2005,20,1,3902,J,,Niemela,J Niemela,SE,SE,University of Helsinki,Department of Ecology and Systematics,,,Finland,FIN,,,,,,
LECO,2006,21,1,3902,J,,Niemela,J Niemela,SE,SE,University of Helsinki,Department of Ecology and Systematics,,,Finland,FIN,,,,,,
LECO,2007,22,1,3902,J,,Niemela,J Niemela,SE,SE,University of Helsinki,Department of Ecology and Systematics,,,Finland,FIN,,,,,,
LECO,2008,23,1,3902,J,,Niemela,J Niemela,SE,SE,University of Helsinki,Department of Ecology and Systematics,,,Finland,FIN,,,,,,
LECO,2009,24,1,3902,J,,Niemela,J Niemela,SE,SE,University of Helsinki,,,,Finland,FIN,,,,,,
LECO,2010,25,1,3902,J,,Niemela,J Niemela,SE,SE,University of Helsinki,,Helsinki,missing,Finland,FIN,,,,,,
LECO,1993,8,1,3912,J,A,Wiens,J A Wiens,SE,SE,missing,missing,missing,missing,USA,USA,,,,,,
LECO,1994,9,1,3912,J,A,Wiens,J A Wiens,SE,SE,,,,,USA,USA,,,,,,
LECO,1995,10,1,3912,J,A,Wiens,J A Wiens,SE,SE,,,,,USA,USA,,,,,,
LECO,1996,11,1,3912,J,A,Wiens,J A Wiens,SE,SE,,,,,USA,USA,,,,,,
LECO,1997,12,1,3912,J,A,Wiens,J A Wiens,SE,SE,,,,,USA,USA,,,,,,
LECO,1998,13,1,3912,J,A,Wiens,J A Wiens,SE,SE,Colorado State University,Department of Biology,Fort Collins,CO,USA,USA,,,,,,
LECO,2001,16,1,3912,J,A,Wiens,J A Wiens,SE,SE,Colorado State University,Department of Biology,Fort Collins,CO,USA,USA,,,,,,
LECO,2002,17,1,3912,J,A,Wiens,J A Wiens,SE,SE,Colorado State University,Department of Biology,Fort Collins,CO,USA,USA,,,,,,
LECO,2003,18,1,3912,J,A,Wiens,J A Wiens,SE,SE,The Nature Conservancy,missing,missing,missing,USA,USA,,,,,,
LECO,2005,20,1,3912,J,A,Wiens,J A Wiens,SE,SE,The Nature Conservancy,,Vienna,missing,USA,USA,,,,,,
LECO,2006,21,1,3912,J,A,Wiens,J A Wiens,SE,SE,The Nature Conservancy,,Vienna,,USA,USA,,,,,,
LECO,2012,27,1,3912,J,A,Wiens,J A Wiens,Editorial.Board,SE,,,,,USA,USA,,,,,,
LECO,2013,27,1,3912,J,A,Wiens,J A Wiens,Editorial.Board,SE,,,,,USA,USA,,,,,,
