"JOURNAL","YEAR","VOLUME","ISSUE","TITLE","FIRST_NAME","MIDDLE_NAME","LAST_NAME","COUNTRY","CATEGORY","NOTES","NAME","editor_id","geo.code","INCOME_LEVEL","REGION"
"AGRONOMY",2014,106,1,"AE","Hernan","","Urcola","Argentina","SE","","Hernan Urcola",1371,"ARG","High income: nonOECD","Latin America & Caribbean"
"AGRONOMY",2014,106,1,"AE","Ignacio","","Ciampitti","USA","SE","The Throckmorton Plant Sciences Center is part of the KSU","Ignacio Ciampitti",1394,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","JiSu","","Bang","USA","SE","","JiSu Bang",1451,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Jeffrey","","Coulter","USA","SE","","Jeffrey Coulter",1523,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","John","","Fulton","USA","SE","","John Fulton",1586,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","John","","Guretzky","USA","SE","","John Guretzky",1613,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Jerry","","Hatfield","USA","SE","* The National Laboratory for Agriculture and the Environment is part of the USDA","Jerry Hatfield",1627,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Jose","A","Hernandez","USA","SE","","Jose A Hernandez",1636,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Johnathon","D","Holman","USA","SE","","Johnathon D Holman",1642,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Jane","","Johnson","USA","SE","","Jane Johnson",1657,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","James","","Kiniry","USA","SE","","James Kiniry",1669,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","John","","Kovar","USA","SE","","John Kovar",1679,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Joseph","","Lauer","USA","SE","","Joseph Lauer",1700,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Jack","","Martin","USA","SE","","Jack Martin",3899,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Jean","E","McLain","USA","SE","","Jean E McLain",1753,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Jagadeesh","","Mosali","USA","SE","","Jagadeesh Mosali",1776,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","James","","Taylor","United Kingdom","SE","","James Taylor",1902,"GBR","High income: OECD","Europe & Central Asia"
"AGRONOMY",2014,106,1,"AE","Jason","","Warren","USA","SE","","Jason Warren",1940,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Kefyalew","Green","Desta","USA","SE","","Kefyalew Green Desta",1997,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Kurt","C","Kersebaum","Germany","SE","","Kurt C Kersebaum",2028,"DEU","High income: OECD","Europe & Central Asia"
"AGRONOMY",2014,106,1,"AE","Kuldip","","Kumar","USA","SE","","Kuldip Kumar",2036,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Klaas","","Metselaar","Netherlands","SE","","Klaas Metselaar",2051,"NLD","High income: OECD","Europe & Central Asia"
"AGRONOMY",2014,106,1,"AE","Kevin","M","Murphy","USA","SE","","Kevin M Murphy",2056,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Kathleen","","Yeater","USA","SE","","Kathleen Yeater",2115,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Luca","","Bechini","Italy","SE","","Luca Bechini",2126,"ITA","High income: OECD","Europe & Central Asia"
"AGRONOMY",2014,106,1,"AE","Lucas","","Borras","Argentina","SE","","Lucas Borras",2130,"ARG","High income: nonOECD","Latin America & Caribbean"
"AGRONOMY",2014,106,1,"AE","Laura","","Lindsey","USA","SE","","Laura Lindsey",2196,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Michael","","Dodd","New Zealand","SE","","Michael Dodd",2347,"NZL","High income: OECD","East Asia & Pacific"
"AGRONOMY",2014,106,1,"AE","Mark","","Marsalis","USA","SE","","Mark Marsalis",2464,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Manyowa","N","Meki","USA","SE","","Manyowa N Meki",2475,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Maher","M","Noaman","Egypt","SE","","Maher M Noaman",2492,"EGY","Lower middle income","Middle East & North Africa"
"AGRONOMY",2014,106,1,"AE","Matthew","","Ruark","USA","SE","","Matthew Ruark",2542,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Marty","","Schmer","USA","SE","","Marty Schmer",2554,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Madeleine","","Smith","USA","SE","","Madeleine Smith",2566,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Maria","B","Villamil","USA","SE","","Maria B Villamil",2592,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Nancy","","Gift","USA","SE","","Nancy Gift",2647,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Nicolas","","Martin","USA","SE","","Nicolas Martin",2665,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Nithya","","Rajan","USA","SE","","Nithya Rajan",2683,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Nicolas","","Tremblay","Canada","SE","","Nicolas Tremblay",2698,"CAN","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Noura","","Ziadi","Canada","SE","","Noura Ziadi",2710,"CAN","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Olga","","Walsh","USA","SE","","Olga Walsh",2747,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Prasanna","H","Gowda","USA","SE","","Prasanna H Gowda",2815,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"Technical.Editor","Peter","","Kyveryga","USA","AE","","Peter Kyveryga",2852,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Palle","","Pedersen","USA","SE","","Palle Pedersen",2891,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","PV","Vara","Prasad","USA","SE","","PV Vara Prasad",2897,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Peter","J","Thorburn","Australia","SE","","Peter J Thorburn",2937,"AUS","High income: OECD","East Asia & Pacific"
"AGRONOMY",2014,106,1,"AE","Qingzhen","","Jiang","USA","SE","","Qingzhen Jiang",2962,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Qiang","","Yu","China","SE","","Qiang Yu",2965,"CHN","Upper middle income","East Asia & Pacific"
"AGRONOMY",2014,106,1,"AE","Ryan","","Busby","USA","SE","","Ryan Busby",3007,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Robert","F","Grant","Canada","SE","","Robert F Grant",3074,"CAN","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Ronnie","W","Heiniger","USA","SE","","Ronnie W Heiniger",3088,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Robert","","Kratochvil","USA","SE","","Robert Kratochvil",3124,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Rocky","","Lemus","USA","SE","","Rocky Lemus",3133,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Rongshuang","","Lin","USA","SE","","Rongshuang Lin",3136,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Ray","","Massey","USA","SE","","Ray Massey",3144,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Stanford","","Blade","Canada","SE","","Stanford Blade",3283,"CAN","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Sidney","","Bosworth","USA","SE","","Sidney Bosworth",3286,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Steven","","Fransen","USA","SE","","Steven Fransen",3331,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Solomon","K","Kariuki","USA","SE","","Solomon K Kariuki",3376,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Soo-Hyung","","Kim","USA","SE","","Soo-Hyung Kim",3380,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Sylvester","O","Oikeh","Kenya","SE","","Sylvester O Oikeh",3421,"KEN","Lower middle income","Sub-Saharan Africa"
"AGRONOMY",2014,106,1,"AE","Sieglinde","S","Snapp","USA","SE","","Sieglinde S Snapp",3476,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Saeid","","Soufizadeh","Iran","SE","","Saeid Soufizadeh",3477,"IRN","Upper middle income","Middle East & North Africa"
"AGRONOMY",2014,106,1,"AE","Terrance","M","Hurley","USA","SE","","Terrance M Hurley",3568,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Thomas","C","Kaspar","USA","SE","","Thomas C Kaspar",3575,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Thomas","","Samples","USA","SE","","Thomas Samples",3634,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Umakant","","Mishra","USA","SE","","Umakant Mishra",3667,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Upendra","M","Sainju","USA","SE","","Upendra M Sainju",3671,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Varaprasad","","Bandaru","USA","SE","","Varaprasad Bandaru",3675,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Vasilia","","Fasoula","USA","SE","","Vasilia Fasoula",3683,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","Vijaya","Green","Kakani","USA","SE","","Vijaya Green Kakani",3689,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","William","","Cox","USA","SE","","William Cox",3727,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"AE","William","T","Crow","USA","SE","","William T Crow",3728,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"EIC","Warren","A","Dick","USA","EIC","","Warren A Dick",3732,"USA","High income: OECD","North America"
"AGRONOMY",2014,106,1,"EIC","William","R","Raun","USA","EIC","","William R Raun",3783,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Andrij","Z","Horodysky","USA","SE","","Andrij Z Horodysky",107,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Benny","J","Gallaway","USA","SE","","Benny J Gallaway",276,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Ben","C","Neely","USA","SE","","Ben C Neely",331,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Christopher","M","Anderson","USA","SE","","Christopher M Anderson",382,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Charles","R","Bronte","USA","SE","","Charles R Bronte",406,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Christine","A","Lipsky","USA","SE","","Christine A Lipsky",508,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Daniel","J","Daugherty","USA","SE","","Daniel J Daugherty",661,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","David","R","Geist","USA","SE","","David R Geist",701,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","David","A","Hewitt","USA","SE","","David A Hewitt",721,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Daniel","","Isermann","USA","SE","","Daniel Isermann",733,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"E","Geraldine","V","Haegen","USA","AE","","Geraldine V Haegen",1193,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Isaac","","Wirgin","USA","SE","","Isaac Wirgin",1427,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Jud","","Kratzer","USA","SE","","Jud Kratzer",1681,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Jacques","","Rinchard","USA","SE","","Jacques Rinchard",1835,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","John","","Young","USA","SE","","John Young",1970,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Kevin","","Kapuscinski","USA","SE","","Kevin Kapuscinski",2024,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Kevin","","Page","USA","SE","","Kevin Page",2065,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Michael","C","Bell","United Kingdom","SE","International Centre for Island Technology","Michael C Bell",2293,"GBR","High income: OECD","Europe & Central Asia"
"NAJFM",2014,34,1,"AE","Mark","","Gard","USA","SE","","Mark Gard",2384,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Matthew","","Keefer","USA","SE","","Matthew Keefer",2428,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Patrick","","Schmalz","USA","SE","","Patrick Schmalz",2912,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Robert","","Arlinghaus","Germany","SE","","Robert Arlinghaus",2972,"DEU","High income: OECD","Europe & Central Asia"
"NAJFM",2014,34,1,"E","Richard","T","Eades","USA","AE","","Richard T Eades",3047,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"E","Stephen","C","Riley","USA","AE","","Stephen C Riley",3453,"USA","High income: OECD","North America"
"NAJFM",2014,34,1,"AE","Thomas","P","Archdeacon","USA","SE","","Thomas P Archdeacon",3511,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Aimee","T","Classen","USA","SE",NA,"Aimee T Classen",42,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Anthony","W","D'Amato","USA","SE",NA,"Anthony W D'Amato",48,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Alexander","S","Flecker","USA","SE",NA,"Alexander S Flecker",76,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","A","Marm","Kilpatrick","USA","SE",NA,"A Marm Kilpatrick",121,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Amy","D","Rosemond","USA","SE",NA,"Amy D Rosemond",182,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Alan","L","Shanks","USA","SE",NA,"Alan L Shanks",194,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Bradley","J","Cardinale","USA","SE",NA,"Bradley J Cardinale",251,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Brenda","B","Casper","USA","SE",NA,"Brenda B Casper",252,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Brenda","J","Grewell","USA","SE",NA,"Brenda J Grewell",285,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Benjamin","Z","Houlton","USA","SE",NA,"Benjamin Z Houlton",290,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Associate.Editor-in-Chief","Brian","D","Inouye","USA","AE",NA,"Brian D Inouye",295,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Bruce","E","Kendall","USA","SE",NA,"Bruce E Kendall",301,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Burt","P","Kotler","Israel","SE",NA,"Burt P Kotler",304,"ISR","High income: OECD","Middle East & North Africa"
"ECOLOGY",2014,95,1,"Subject.Editor","Barbara","A","Roy","USA","SE",NA,"Barbara A Roy",348,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Carla","E","Caceres","USA","SE",NA,"Carla E Caceres",413,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Christine","V","Hawkes","USA","SE",NA,"Christine V Hawkes",479,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Carlos","M","Herrera","Spain","SE",NA,"Carlos M Herrera",480,"ESP","High income: OECD","Europe & Central Asia"
"ECOLOGY",2014,95,1,"Subject.Editor","Conrad","C","Labandeira","USA","SE",NA,"Conrad C Labandeira",503,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Carol","S","Thornber","USA","SE",NA,"Carol S Thornber",579,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Christopher","C","Wilmers","USA","SE",NA,"Christopher C Wilmers",595,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Daniel","F","Doak","USA","SE",NA,"Daniel F Doak",670,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","David","A","Holway","USA","SE",NA,"David A Holway",726,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Daniel","C","Laughlin","New Zealand","SE",NA,"Daniel C Laughlin",757,"NZL","High income: OECD","East Asia & Pacific"
"ECOLOGY",2014,95,1,"Subject.Editor","Douglas","W","Morris","Canada","SE",NA,"Douglas W Morris",794,"CAN","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","David","M","Rizzo","USA","SE",NA,"David M Rizzo",842,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Daniel","E","Schindler","USA","SE",NA,"Daniel E Schindler",861,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Douglas","C","Speirs","United Kingdom","SE",NA,"Douglas C Speirs",872,"GBR","High income: OECD","Europe & Central Asia"
"ECOLOGY",2014,95,1,"Subject.Editor","Diane","S","Srivastava","Canada","SE",NA,"Diane S Srivastava",876,"CAN","High income: OECD","North America"
"ECOLOGY",2014,95,1,"EIC","Donald","R","Strong","USA","EIC",NA,"Donald R Strong",882,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Daniel","M","Tompkins","New Zealand","SE",NA,"Daniel M Tompkins",894,"NZL","High income: OECD","East Asia & Pacific"
"ECOLOGY",2014,95,1,"Subject.Editor","David","Green","Williams","USA","SE",NA,"David Green Williams",919,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Elizabeth","T","Borer","USA","SE",NA,"Elizabeth T Borer",936,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Evan","","Cooch","USA","SE",NA,"Evan Cooch",948,"USA","High income: OECD","North America"
"ECOLOGY",2014,95,1,"Subject.Editor","Elizabeth","E","Crone","USA","SE",NA,"Elizabeth E Crone",952,"USA","High income: OECD","North America"
